3101;   15; 11; -13;   48; -160; 3584;   -58; -570; -302
3129;   67; 116; -42;   128; -160; 1248;   -58; -570; -302
3157;   -12; -51; -14;   96; -144; 2432;   -58; -570; -302
3185;   -8; -37; -12;   48; -96; 3056;   -58; -570; -302
3214;   5; 0; -5;   80; -96; 3472;   -57; -569; -297
3242;   9; -1; -8;   80; -96; 3616;   -57; -569; -297
3270;   18; 5; -9;   48; -48; 3664;   -57; -569; -297
3299;   25; 21; 51;   48; -80; 3664;   -57; -569; -297
3327;   9; 13; 205;   -16; -176; 4160;   -57; -569; -297
3355;   20; 10; 95;   32; -144; 3936;   -61; -570; -299
3383;   16; 8; 37;   -48; -96; 3760;   -61; -570; -299
3411;   2; -17; -12;   0; -80; 3760;   -61; -570; -299
3440;   26; 17; -267;   0; -64; 3744;   -61; -570; -299
3468;   14; 3; -192;   48; -80; 3712;   -61; -570; -299
3496;   23; 13; -3;   32; -80; 3696;   -57; -572; -301
3524;   7; -2; -9;   32; -64; 3744;   -57; -572; -301
3553;   20; 13; -8;   16; -80; 3744;   -57; -572; -301
3581;   17; 4; -10;   48; -80; 3712;   -57; -572; -301
3609;   15; 42; 72;   400; 80; 3952;   -59; -570; -298
3637;   -38; -44; 315;   -224; -112; 3840;   -59; -570; -298
3665;   52; 3; -52;   -176; -176; 3872;   -59; -570; -298
3694;   26; 81; -593;   -144; -48; 3600;   -59; -570; -298
3722;   25; 45; -218;   16; 0; 3728;   -59; -570; -298
3750;   -2; 0; -133;   192; -96; 3616;   -55; -571; -298
3778;   101; 145; -498;   -224; -144; 3872;   -55; -571; -298
3806;   130; 221; -950;   -32; -208; 3824;   -55; -571; -298
3835;   0; 123; -927;   288; -256; 3632;   -55; -571; -298
3863;   66; -80; -495;   128; -224; 3648;   -30; -571; -296
3891;   9; 87; -70;   96; -224; 3696;   -30; -571; -296
3920;   34; -52; -78;   32; -112; 3728;   -30; -571; -296
3948;   26; -22; -126;   192; -64; 3760;   -30; -571; -296
3976;   16; -35; -34;   -224; -128; 3696;   -30; -571; -296
4004;   240; -55; 60;   -192; -160; 3680;   -28; -570; -298
4033;   -7; 15; -78;   176; 80; 3568;   -28; -570; -298
4061;   31; -9; -329;   48; -64; 3616;   -28; -570; -298
4089;   -3; -44; -620;   64; 32; 3728;   -28; -570; -298
4117;   10; -52; -312;   0; -176; 3744;   -28; -570; -298
4145;   -23; -35; 196;   16; -48; 3968;   -24; -571; -294
4174;   -112; -103; 354;   0; -176; 3760;   -24; -571; -294
4202;   187; -507; 1935;   -1776; -384; 1760;   -24; -571; -294
4230;   -157; 476; 171;   880; -416; 2992;   -24; -571; -294
4259;   17; 55; -355;   288; -320; 3568;   -43; -570; -293
4287;   11; -6; -498;   720; 112; 3888;   -43; -570; -293
4315;   27; 2; -62;   1344; -384; 3104;   -43; -570; -293
4344;   239; 195; 789;   -864; -144; 4496;   -43; -570; -293
4372;   -761; 276; 360;   336; 416; 4000;   -43; -570; -293
4400;   -75; -151; 240;   320; 256; 4032;   -37; -574; -289
4428;   -253; 101; 115;   -960; -64; 4000;   -37; -574; -289
4457;   887; -153; 129;   -2896; -208; 4704;   -37; -574; -289
4485;   -994; -615; -293;   384; -336; 4560;   -37; -574; -289
4514;   -1081; -794; 13;   1152; 400; 3808;   -72; -580; -265
4542;   -195; -1404; -462;   944; -352; 3600;   -72; -580; -265
4570;   -635; -1244; -522;   912; -448; 4592;   -72; -580; -265
4598;   -496; -1451; -469;   3360; -528; 6032;   -72; -580; -265
4626;   113; -517; -433;   3136; -688; 4768;   -72; -580; -265
4655;   218; 502; -253;   2240; -656; 4640;   -142; -579; -251
4683;   1028; -871; -408;   1936; -64; 4560;   -142; -579; -251
4711;   740; -2266; -452;   -560; -464; 4912;   -142; -579; -251
4740;   -518; -727; -233;   848; -672; 3248;   -142; -579; -251
4768;   -216; -516; 51;   1776; -352; 4080;   -142; -579; -251
4796;   269; -1841; -236;   2064; 16; 4512;   -211; -551; -269
4824;   580; -2881; -536;   1552; -176; 4592;   -211; -551; -269
4853;   386; -1870; -313;   2512; 80; 4400;   -211; -551; -269
4881;   134; -2461; -294;   2880; 384; 4144;   -211; -551; -269
4911;   1189; -4627; -996;   3504; -912; 6272;   -370; -444; -307
4939;   963; -6646; -973;   3472; -864; 4976;   -370; -444; -307
4968;   444; -7703; -863;   3248; 32; 2624;   -370; -444; -307
4996;   2836; -7168; -1219;   3728; 368; 1152;   -370; -444; -307
5025;   2350; -6835; -1318;   4112; 544; -368;   -370; -444; -307
5053;   742; -6253; -1164;   3472; 1248; -2368;   -462; 17; -393
5082;   2; -3880; -489;   3312; 1488; -1664;   -462; 17; -393
5110;   1061; -3348; -61;   3376; 1552; -2288;   -462; 17; -393
5139;   1999; -4280; -287;   3008; 1328; -3104;   -462; 17; -393
5168;   683; -4201; 207;   1296; 1184; -4624;   -286; 230; -379
5196;   -373; -794; 333;   1376; 1232; -4320;   -286; 230; -379
5225;   88; -738; 454;   2080; 1392; -3744;   -286; 230; -379
5253;   1782; -1744; 613;   1488; 1088; -3488;   -286; 230; -379
5281;   1478; -1674; 909;   880; 336; -4608;   -286; 230; -379
5310;   1763; -592; 342;   2048; 272; -4384;   -252; 300; -313
5338;   -471; -1260; 336;   1520; 304; -4400;   -252; 300; -313
5367;   -158; -1065; 1081;   1056; 128; -3568;   -252; 300; -313
5395;   -180; -1009; 1053;   1120; 320; -3456;   -252; 300; -313
5423;   717; -966; 1294;   1280; 352; -3792;   -200; 335; -278
5452;   522; 583; 918;   880; 992; -3504;   -200; 335; -278
5480;   994; -397; 1316;   720; 496; -2992;   -200; 335; -278
5509;   1579; -1090; 1375;   448; -224; -2640;   -200; 335; -278
5537;   1032; -466; 870;   192; -336; -3120;   -200; 335; -278
5566;   -21; -22; 768;   352; -240; -3280;   -193; 360; -185
5594;   -290; -997; 730;   128; -704; -3168;   -193; 360; -185
5622;   -246; -358; 952;   -160; -848; -3056;   -193; 360; -185
5651;   -324; -547; 526;   -368; -656; -3200;   -193; 360; -185
5679;   -313; -544; 587;   -880; -448; -3424;   -154; 364; -195
5707;   -761; -366; 859;   -592; -592; -3536;   -154; 364; -195
5736;   -878; -165; 185;   -944; -672; -3184;   -154; 364; -195
5764;   -454; -347; 210;   -800; -496; -3392;   -154; 364; -195
5792;   -82; 83; 1714;   -304; -240; -3184;   -154; 364; -195
5821;   -361; 155; 1399;   -480; -288; -3504;   -160; 356; -223
5849;   -530; 150; 1048;   -320; -720; -3616;   -160; 356; -223
5877;   -374; -28; 894;   -304; -464; -3584;   -160; 356; -223
5906;   -169; -245; 915;   -208; -368; -3632;   -160; 356; -223
5934;   239; -171; 691;   -80; -176; -3968;   -160; 356; -223
5962;   280; 12; 480;   -64; -128; -3920;   -172; 358; -225
5991;   55; -172; 140;   0; -160; -3808;   -172; 358; -225
6308;   138; 102; 31;   0; -96; -4464;   -166; 362; -208
6337;   -202; 139; -52;   16; -96; -4480;   -173; 361; -210
6365;   -246; 88; -39;   0; -96; -4864;   -173; 361; -210
6393;   -228; 84; -35;   0; -80; -5408;   -173; 361; -210
6421;   -219; 282; -57;   -32; -96; -6816;   -173; 361; -210
6450;   -367; 680; -129;   -112; -256; -7456;   -173; 361; -210
6478;   -353; 963; -233;   -352; -256; -8080;   -200; 350; -233
6507;   -95; 1317; -239;   -560; -160; -8336;   -200; 350; -233
6535;   577; 1646; 25;   -784; -688; -8352;   -200; 350; -233
6563;   1260; 1878; -60;   -960; -1072; -8368;   -200; 350; -233
6592;   903; 2207; -415;   -1152; -1200; -8272;   -341; 315; -198
6620;   -598; 2830; -910;   -1408; -784; -7504;   -341; 315; -198
6648;   -1197; 3142; -966;   -1472; -576; -6880;   -341; 315; -198
6677;   -1286; 3148; -837;   -1440; -192; -6048;   -341; 315; -198
6705;   -1192; 3310; -755;   -1504; -16; -5696;   -341; 315; -198
6734;   -1175; 3648; -617;   -1632; 672; -4448;   -518; 124; -305
6762;   -1298; 3708; -327;   -1584; 1056; -3632;   -518; 124; -305
6791;   -1458; 3368; 162;   -1616; 1392; -2640;   -518; 124; -305
6820;   -1443; 3208; 481;   -1520; 1392; -2448;   -518; 124; -305
6848;   -1370; 3369; 809;   -1440; 1600; -1728;   -590; -168; -291
6877;   -1919; 3343; 1092;   -1472; 1696; -1136;   -590; -168; -291
6906;   -2708; 2970; 1515;   -1776; 1664; -592;   -590; -168; -291
6934;   -3027; 2829; 1787;   -1728; 1552; -528;   -590; -168; -291
6963;   -3318; 2695; 2184;   -2016; 1472; -656;   -590; -168; -291
6991;   -3385; 2599; 2689;   -3072; 1296; -1072;   -525; -409; -41
7020;   -3189; 2621; 3379;   -3872; 1216; -1104;   -525; -409; -41
7048;   -3131; 2599; 3821;   -5664; 576; -720;   -525; -409; -41
7077;   -2855; 2468; 4346;   -6608; 160; -208;   -525; -409; -41
7106;   -3310; 2361; 4776;   -8848; -880; 2448;   -525; -409; -41
7134;   -6032; 953; 4242;   -9856; -1264; 2896;   -525; -409; -41
7163;   -6615; -173; 4068;   -10912; -1648; 928;   -525; -409; -41
7191;   -4532; -1212; 4379;   -11408; -1376; 192;   -525; -409; -41
7220;   -3138; -1784; 5110;   -13616; -1536; 128;   -525; -409; -41
7248;   -3336; -2205; 5400;   -14992; -2160; 720;   125; -158; 401
7276;   -4702; -3426; 4937;   -16464; -2784; 960;   125; -158; 401
7305;   -6278; -5057; 4036;   -18496; -4048; -848;   125; -158; 401
7333;   -6468; -5981; 2753;   -19200; -4880; -1536;   125; -158; 401
7361;   -6947; -6473; 1339;   -21456; -6352; -2064;   125; -158; 401
7390;   -7078; -7361; -1114;   -21520; -6768; -3200;   372; -139; 188
7418;   -4362; -6049; -3222;   -21056; -6688; -4416;   372; -139; 188
7447;   -816; -5400; -4005;   -20688; -5920; -4272;   372; -139; 188
7476;   -73; -5407; -4317;   -18240; -3152; -4960;   372; -139; 188
7505;   211; -4868; -4296;   -16016; -1632; -5664;   62; -327; 392
7533;   1288; -3520; -3195;   -11296; 208; -5040;   62; -327; 392
7562;   1149; -2844; -2358;   -9328; 656; -4208;   62; -327; 392
7590;   394; -2812; -2098;   -7600; 1504; -3632;   62; -327; 392
7619;   -707; -2344; -1750;   -4752; 1264; -3632;   62; -327; 392
7647;   -858; -1692; -1607;   -3664; 1424; -3792;   -249; -328; 389
7676;   -973; -597; -1122;   -1632; 1712; -2128;   -249; -328; 389
7704;   -1051; -439; -737;   -1024; 1232; -1024;   -249; -328; 389
7733;   -155; -523; -85;   -80; -112; -208;   -249; -328; 389
7761;   347; -247; 309;   80; -1152; 320;   -313; -274; 386
7789;   -359; -370; -10;   352; -2576; 400;   -313; -274; 386
7817;   -340; -270; -119;   528; -2864; 416;   -313; -274; 386
7845;   -52; -108; -20;   608; -3136; 688;   -313; -274; 386
8165;   -112; 115; 16;   544; -3888; 1776;   -289; -254; 402
8193;   -97; 87; 16;   608; -3872; 1744;   -289; -254; 402
8222;   76; 78; 31;   576; -3920; 1584;   -289; -254; 402
8250;   28; 105; -3;   544; -3872; 1728;   -289; -254; 402
8278;   -65; 103; 4;   640; -3840; 1696;   -289; -246; 408
8307;   -48; 113; 21;   544; -3856; 1424;   -289; -246; 408
8335;   -29; 76; -15;   592; -3792; 1440;   -289; -246; 408
8363;   26; 97; -33;   624; -3776; 1600;   -289; -246; 408
8391;   -23; 93; -6;   512; -3792; 1792;   -289; -246; 408
8419;   -81; 34; 6;   304; -3808; 1808;   -283; -252; 412
8448;   70; -5; -20;   224; -3744; 1696;   -283; -252; 412
8476;   -33; 9; -13;   176; -3680; 1584;   -283; -252; 412
8504;   -30; 27; -18;   144; -3760; 1712;   -283; -252; 412
8532;   84; 49; 4;   432; -3856; 1952;   -283; -252; 412
8561;   -66; 34; -19;   688; -3824; 1664;   -285; -258; 401
8589;   -68; 25; -20;   752; -3456; 1376;   -285; -258; 401
8617;   42; 28; -9;   448; -3168; 1184;   -285; -258; 401
8645;   -22; 143; -16;   96; -2960; 656;   -285; -258; 401
8673;   -46; 218; -51;   80; -2672; 96;   -283; -252; 405
8702;   103; 270; -103;   160; -1968; 64;   -283; -252; 405
8730;   261; 308; 95;   -608; 144; -496;   -283; -252; 405
8758;   260; 635; 629;   -976; 720; -832;   -283; -252; 405
8786;   -175; 834; 1187;   -1680; 1216; -1360;   -283; -252; 405
8815;   -68; 1232; 1414;   -2640; 1408; -1936;   -223; -281; 411
8843;   426; 1567; 1877;   -4016; 1008; -2224;   -223; -281; 411
8872;   1045; 2260; 2496;   -4688; 752; -2768;   -223; -281; 411
8900;   1054; 2849; 3055;   -6016; 464; -3008;   -223; -281; 411
8929;   703; 3632; 2985;   -9312; -1312; -3456;   75; -339; 379
8957;   832; 4357; 3154;   -10816; -2144; -3616;   75; -339; 379
8986;   839; 5038; 3356;   -14928; -3952; -4080;   75; -339; 379
9014;   770; 5542; 3454;   -16592; -5488; -4432;   75; -339; 379
9043;   1329; 6647; 2914;   -19232; -8032; -4416;   75; -339; 379
9071;   2918; 7603; 1565;   -20064; -8768; -3328;   366; -106; 204
9100;   4509; 7248; 131;   -18944; -9552; -32;   366; -106; 204
9129;   5272; 6350; -1107;   -18256; -9552; 848;   366; -106; 204
9157;   6797; 4673; -3273;   -16784; -7920; 2320;   366; -106; 204
9185;   6413; 2192; -4509;   -16048; -6960; 2256;   113; -115; 409
9213;   4718; 402; -5698;   -15728; -6096; 1072;   113; -115; 409
9242;   4269; 71; -5935;   -13648; -4224; -208;   113; -115; 409
9270;   3661; -267; -5748;   -13168; -3328; -96;   113; -115; 409
9299;   2104; -722; -5810;   -11264; -2400; 448;   113; -115; 409
9327;   705; -571; -5947;   -10736; -1600; 832;   -332; -302; 329
9356;   602; -608; -5741;   -9152; -912; 1088;   -332; -302; 329
9384;   2072; -1233; -5099;   -8240; -256; 336;   -332; -302; 329
9413;   4080; -1479; -3870;   -6576; 592; 400;   -332; -302; 329
9441;   4120; -2040; -2862;   -5696; 1040; 0;   -332; -302; 329
9470;   3022; -2652; -2661;   -5088; 1328; -160;   -591; -285; -3
9499;   1741; -2789; -2586;   -4320; 1728; 48;   -591; -285; -3
9527;   1763; -2932; -1856;   -4128; 2160; 16;   -591; -285; -3
9556;   1994; -3362; -1065;   -4112; 1264; -64;   -591; -285; -3
9584;   2920; -3665; -570;   -4736; 1152; -1232;   -620; -18; -186
9613;   3589; -4694; 267;   -5440; 1104; -2304;   -620; -18; -186
9642;   -286; -5817; -167;   -5328; 1088; -4000;   -620; -18; -186
9670;   -1025; -5174; -779;   -4144; 1232; -8320;   -620; -18; -186
9698;   326; -4081; -382;   -3024; 1392; -9280;   -620; -18; -186
9727;   1164; -3806; 31;   -2496; 1808; -11008;   -390; 295; -201
9755;   1132; -3956; 744;   -1520; 1840; -14496;   -390; 295; -201
9783;   2442; -1740; 1401;   -448; 64; -12800;   -390; 295; -201
9811;   -67; -611; 845;   -480; -1616; -10640;   -390; 295; -201
9840;   132; -312; 76;   -208; -2752; -8064;   -241; 364; -121
9868;   -328; -698; -519;   -336; -1792; -7024;   -241; 364; -121
9896;   240; -365; -386;   -144; -1376; -7024;   -241; 364; -121
9925;   647; -23; -51;   224; -624; -6768;   -241; 364; -121
9953;   -453; 218; -255;   -32; -576; -5984;   -241; 364; -121
10271;   -214; -19; -110;   528; -656; -3680;   -251; 357; -139
10299;   84; 19; -37;   320; -864; -4352;   -251; 357; -139
10327;   -12; 53; -147;   352; -352; -3648;   -251; 357; -139
10355;   -180; 42; -181;   1184; -720; -4208;   -251; 365; -147
10383;   -66; 47; -121;   864; -1168; -3696;   -251; 365; -147
10412;   16; 11; -102;   832; -1568; -3984;   -251; 365; -147
10440;   -65; 42; -127;   1376; -1280; -3504;   -251; 365; -147
10468;   -23; 62; -75;   1248; 144; -4160;   -251; 365; -147
10496;   47; 66; -84;   144; -80; -4448;   -250; 367; -153
10524;   -84; 30; -219;   -48; -1088; -3872;   -250; 367; -153
10553;   -20; -5; -137;   976; 32; -4800;   -250; 367; -153
10581;   64; -72; -92;   -96; -432; -4688;   -250; 367; -153
10609;   -35; -28; -184;   1088; -224; -4112;   -250; 367; -153
10637;   -119; -14; -203;   128; -144; -4736;   -247; 362; -161
10666;   -161; -13; -155;   1168; -32; -4224;   -247; 362; -161
10694;   -38; -17; -104;   48; -336; -4608;   -247; 362; -161
10722;   -37; 2; -118;   880; 80; -5648;   -247; 362; -161
10750;   -195; 38; -158;   -32; -848; -5104;   -245; 362; -174
10778;   -174; 118; -203;   1040; -896; -4528;   -245; 362; -174
10807;   -61; 68; -170;   304; -1200; -4352;   -245; 362; -174
10835;   -119; 27; -198;   1344; -256; -3984;   -245; 362; -174
10863;   -147; 49; -207;   976; -1024; -4384;   -245; 362; -174
10891;   -514; 104; -282;   1072; 512; -4544;   -250; 359; -197
10919;   -969; 65; -339;   1824; 544; -4912;   -250; 359; -197
10948;   -936; 167; -192;   896; 1840; -4528;   -250; 359; -197
10977;   -1762; 133; -81;   1312; 3024; -4288;   -250; 359; -197
11005;   -3170; -226; -398;   208; 3152; -4528;   -239; 317; -333
11034;   -2716; 223; -332;   816; 3776; -4496;   -239; 317; -333
11062;   -2632; 690; -88;   -1296; 5776; -3024;   -239; 317; -333
11090;   -3994; 293; 350;   -1008; 6576; -1872;   -239; 317; -333
11119;   -4413; -942; 570;   -3024; 6208; -1040;   -239; 317; -333
11147;   -4558; -1524; 1014;   -3024; 7296; -1136;   -255; 136; -541
11175;   -4633; -1744; 1228;   -5056; 5248; -528;   -255; 136; -541
11204;   -5255; -3068; 479;   -5392; 5888; -448;   -255; 136; -541
11232;   -5659; -4792; -252;   -6624; 2832; -2080;   -255; 136; -541
11260;   -4492; -5191; -784;   -6560; 3616; -3392;   -255; 136; -541
11289;   -3223; -4672; -1080;   -7440; 2304; -4064;   -216; -143; -620
11317;   -1584; -4255; -1836;   -6368; 1232; -4144;   -216; -143; -620
11345;   286; -4824; -2844;   -7456; 32; -3632;   -216; -143; -620
11374;   2195; -5363; -3728;   -7472; -672; -4592;   -216; -143; -620
11402;   5286; -5417; -4285;   -7920; -2064; -5296;   18; -40; -624
11430;   6698; -4406; -4496;   -7616; -2288; -6544;   18; -40; -624
11459;   7862; -3498; -5253;   -7120; -4672; -6384;   18; -40; -624
11487;   8257; -2985; -6460;   -8080; -7824; -8336;   18; -40; -624
11516;   8793; -2300; -8158;   -6672; -9008; -8640;   18; -40; -624
11544;   9561; -1438; -8583;   -4896; -10400; -5984;   374; 135; 23
11573;   8776; -1499; -7795;   -3440; -8928; -4640;   374; 135; 23
11601;   6520; -2149; -6900;   -2608; -9440; -1872;   374; 135; 23
11630;   3476; -2801; -5513;   -1392; -8608; -1856;   374; 135; 23
11658;   2502; -3249; -4458;   -320; -9664; -1216;   -75; -229; 421
11686;   2241; -3589; -3551;   192; -10656; -2192;   -75; -229; 421
11715;   2498; -2812; -2934;   1808; -9696; -1696;   -75; -229; 421
11743;   3072; -1090; -2051;   2816; -8352; 208;   -75; -229; 421
11771;   2882; -834; -456;   1968; -6768; 2720;   -75; -229; 421
11800;   946; -1823; 205;   1200; -6336; 1280;   -292; -347; 339
11828;   -327; -371; -1357;   208; -6480; 112;   -292; -347; 339
11856;   -70; 2913; -1888;   -176; -4192; 1696;   -292; -347; 339
11884;   -635; 2677; -1167;   -3280; -2608; 1072;   -292; -347; 339
11912;   -424; 2115; -760;   -5904; -1456; -624;   -304; -404; 302
11941;   622; 3802; -392;   -8336; -384; -560;   -304; -404; 302
11969;   608; 3656; 512;   -8608; -352; 2000;   -304; -404; 302
11998;   -1246; 1050; 1086;   -5216; -1136; 4560;   -304; -404; 302
12026;   -3001; -1196; -25;   -2880; -2928; 3088;   -304; -404; 302
12054;   -887; -150; -598;   -1824; -2160; 528;   -215; -390; 362
12083;   138; 154; 120;   -304; -1616; 1024;   -215; -390; 362
12111;   -256; -54; 24;   -1056; -2368; 1536;   -215; -390; 362
12139;   35; 75; 279;   16; -1632; 2112;   -215; -390; 362
12167;   471; 372; 519;   -320; -3488; 2656;   -215; -390; 362
12195;   220; 415; 241;   -720; -3504; 3056;   -193; -397; 354
12514;   37; -8; 4;   -240; -2304; 3440;   -193; -402; 353
12542;   -19; -92; -16;   832; -4480; 4144;   -193; -402; 353
12571;   76; -116; -8;   896; -5456; 3984;   -194; -385; 364
12599;   75; -113; -21;   1760; -5312; 3520;   -194; -385; 364
12627;   -23; -84; -40;   -608; -1760; 1984;   -194; -385; 364
12655;   -115; -86; -7;   -272; -4528; 3616;   -194; -385; 364
12683;   -144; -65; -24;   -1312; -3216; 2704;   -194; -385; 364
12711;   -287; 44; -89;   1152; -3728; 4064;   -199; -373; 360
12740;   -210; 72; -104;   864; -4288; 2864;   -199; -373; 360
12768;   -186; 103; -98;   -1264; -1600; 1712;   -199; -373; 360
12796;   -577; 387; -124;   -1792; -1376; 1824;   -199; -373; 360
12824;   -1497; 461; -493;   352; -4656; 3344;   -202; -335; 389
12853;   -2155; 3; -762;   -2656; -1392; 1552;   -202; -335; 389
12882;   -1635; -110; -688;   -2880; -2128; 2432;   -202; -335; 389
12910;   -3527; 986; -147;   208; -3472; 1152;   -202; -335; 389
12938;   -6137; 1217; -2705;   -1232; -1312; 1872;   -202; -335; 389
12966;   -7317; 1004; -3541;   -2032; -4432; 2448;   -303; -58; 419
12995;   -5526; 195; -2909;   672; -4928; -1296;   -303; -58; 419
13023;   -3031; -23; -2139;   -1216; -1712; -2960;   -303; -58; 419
13052;   -4737; -21; -2156;   -1072; -3520; -928;   -303; -58; 419
13080;   -5944; -1492; -3310;   1504; -2000; 304;   -431; 252; 118
13108;   -3546; -964; -2504;   1440; -4864; -3440;   -431; 252; 118
13136;   -1071; -561; -1948;   4448; -3184; -2176;   -431; 252; 118
13165;   -2116; -810; -1723;   928; -1040; -2608;   -431; 252; 118
13193;   -2092; -660; -928;   3840; -2704; -800;   -431; 252; 118
13222;   -1245; -569; -752;   1360; 1408; -3168;   -404; 313; -90
13250;   -923; -257; -263;   1680; -1088; -4304;   -404; 313; -90
13278;   -863; 162; -21;   2592; 1504; -5184;   -404; 313; -90
13307;   -551; -134; -105;   624; 1040; -4880;   -404; 313; -90
13335;   -672; -376; -217;   4080; 256; -4960;   -404; 313; -90
13363;   -674; -360; 305;   1328; 1104; -6608;   -383; 312; -158
13392;   515; -339; 13;   4032; -3136; -4352;   -383; 312; -158
13420;   1556; -594; -454;   80; 0; -6640;   -383; 312; -158
13449;   -280; -447; 148;   2752; -2272; -2528;   -383; 312; -158
13477;   -805; -86; 239;   576; 1552; -4560;   -359; 328; -141
13505;   -552; -214; 419;   352; -1008; -4240;   -359; 328; -141
13533;   -310; -162; 374;   2272; 576; -2864;   -359; 328; -141
13562;   -551; -247; 28;   -208; 736; -4384;   -359; 328; -141
13590;   -398; -19; -34;   3632; -1104; -4160;   -359; 328; -141
13618;   -219; 43; 101;   1328; 1296; -5888;   -344; 332; -166
13647;   -257; -70; 78;   2960; -2816; -4048;   -344; 332; -166
13675;   -253; -108; -47;   -480; 320; -5248;   -344; 332; -166
13703;   -372; -146; -165;   864; -2112; -4752;   -344; 332; -166
13731;   -224; -125; -81;   752; 1488; -6784;   -330; 337; -183
13759;   -198; -159; -28;   -624; 400; -4768;   -330; 337; -183
13788;   -104; -313; -29;   2784; 80; -5488;   -330; 337; -183
13816;   50; -313; 70;   448; 1776; -6464;   -330; 337; -183
13844;   54; -219; 129;   2864; -2256; -4400;   -330; 337; -183
13872;   -331; -209; 53;   2512; -144; -5408;   -318; 337; -192
13900;   -718; -493; -229;   624; -1968; -4688;   -318; 337; -192
13929;   -24; -36; -88;   192; 1760; -6912;   -318; 337; -192
13957;   167; 3; -12;   -816; 592; -4736;   -318; 337; -192
13985;   20; 34; -22;   2512; -48; -5376;   -318; 337; -192
14014;   -276; 47; 31;   368; 1792; -6192;   -303; 344; -206
14042;   -1149; 211; 136;   3072; -2464; -3728;   -303; 344; -206
14071;   -277; -412; 835;   2272; 880; -3856;   -303; 344; -206
14099;   732; -936; 875;   1504; -2592; -2176;   -303; 344; -206
14127;   -1063; -991; 912;   2912; -1296; -2224;   -289; 347; -221
14156;   -2053; -1017; 636;   -528; -352; -3968;   -289; 347; -221
